Concessao,Nome,Subestacao_A,Subestacao_B,Hora,Valor_A,Valor_B
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 01:00:00,738.8142,-736.4865
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 02:00:00,701.9868,-702.6932
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 03:00:00,717.8743,-718.2896
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 04:00:00,688.4534,-692.1536
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 05:00:00,700.4896,-700.3977
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 06:00:00,645.0037,-650.3556
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 07:00:00,658.2537,-664.5216
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 08:00:00,729.6669,-730.2152
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 09:00:00,755.1658,-755.1585
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 10:00:00,848.2382,-841.2651
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 11:00:00,855.853,-848.2054
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 12:00:00,853.2186,-842.8718
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 13:00:00,843.2071,-836.5534
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 14:00:00,827.5607,-819.2718
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 15:00:00,839.8244,-831.2261
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 16:00:00,815.7219,-809.0164
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 17:00:00,793.7501,-786.7994
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 18:00:00,763.5942,-759.433
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 19:00:00,705.2689,-708.9174
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 20:00:00,707.0277,-706.5647
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 21:00:00,823.3317,-815.8373
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 22:00:00,817.1486,-812.1183
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-08 23:00:00,796.9692,-795.6365
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-09 00:00:00,711.1976,-709.1671
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-09 01:00:00,651.9832,-655.2858
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-09 02:00:00,629.7305,-636.4838
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-09 03:00:00,554.108,-563.298
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-09 04:00:00,507.7301,-517.9717
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-09 05:00:00,484.8117,-499.0349
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-09 06:00:00,482.8256,-494.6463
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-09 07:00:00,563.7452,-575.3509
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-09 08:00:00,608.8507,-615.6569
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-09 09:00:00,662.3794,-664.7211
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-09 10:00:00,709.0253,-709.3465
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-09 11:00:00,756.8155,-753.3967
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-09 12:00:00,763.033,-759.9959
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-09 13:00:00,763.8682,-758.1322
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-09 14:00:00,741.2548,-735.704
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-09 15:00:00,695.1381,-695.5801
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-09 16:00:00,693.4608,-691.6356
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-09 17:00:00,761.563,-758.1756
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-09 18:00:00,742.7903,-742.6922
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-09 19:00:00,713.3417,-712.7423
CANTE,LT 500KV ES/FD C1,SE ES,SE FD,2022-01-09 20:00:00,763.3632,-763.6339
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-07 21:00:00,840.5916,-832.5347
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-07 22:00:00,850.5332,-843.0366
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-07 23:00:00,832.4738,-823.0381
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 00:00:00,709.8126,-713.0419
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 01:00:00,732.9197,-731.1394
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 02:00:00,697.444,-694.6605
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 03:00:00,713.5046,-713.2568
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 04:00:00,687.2767,-688.0295
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 05:00:00,695.493,-696.683
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 06:00:00,641.4177,-643.5932
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 07:00:00,656.7122,-658.2308
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 08:00:00,725.2228,-721.005
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 09:00:00,750.6188,-749.0414
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 10:00:00,843.3811,-835.3793
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 11:00:00,852.2885,-842.8881
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 12:00:00,848.6475,-836.2609
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 13:00:00,840.9023,-832.8522
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 14:00:00,826.2016,-817.2882
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 15:00:00,836.7109,-830.1255
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 16:00:00,812.0513,-807.9815
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 17:00:00,788.5127,-784.8499
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 18:00:00,759.4224,-751.5084
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 19:00:00,701.565,-700.1822
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 20:00:00,701.8248,-703.936
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 21:00:00,820.1207,-812.9198
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 22:00:00,812.5049,-806.4316
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-08 23:00:00,794.387,-790.2157
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-09 00:00:00,705.8949,-707.0172
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-09 01:00:00,648.6365,-651.7655
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-09 02:00:00,627.1098,-633.7202
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-09 03:00:00,549.2399,-557.8389
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-09 04:00:00,502.7403,-514.8801
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-09 05:00:00,480.693,-495.2114
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-09 06:00:00,478.587,-491.5117
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-09 07:00:00,559.6444,-569.0344
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-09 08:00:00,604.7636,-610.165
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-09 09:00:00,656.6966,-662.1775
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-09 10:00:00,705.4424,-706.9806
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-09 11:00:00,753.9741,-747.2442
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-09 12:00:00,759.1233,-752.693
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-09 13:00:00,762.5727,-755.0743
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-09 14:00:00,736.1909,-733.2263
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-09 15:00:00,691.8995,-693.4611
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-09 16:00:00,690.4842,-687.0686
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-09 17:00:00,755.5576,-754.1557
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-09 18:00:00,740.3084,-736.8998
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-09 19:00:00,711.1262,-710.4267
CANTE,LT 500KV ES/FD C2,SE ES,SE FD,2022-01-09 20:00:00,760.4983,-759.6432
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-07 21:00:00,364.2461,-368.6461
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-07 22:00:00,427.2948,-430.6452
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-07 23:00:00,445.6764,-448.0324
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 00:00:00,401.9503,-405.7949
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 01:00:00,433.1846,-437.2106
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 02:00:00,423.0876,-424.9433
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 03:00:00,392.1561,-396.2262
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 04:00:00,398.6915,-401.7589
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 05:00:00,381.1207,-383.997
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 06:00:00,266.3665,-268.4762
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 07:00:00,237.0655,-240.6453
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 08:00:00,178.9656,-184.4246
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 09:00:00,183.5513,-190.7148
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 10:00:00,226.9254,-235.6401
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 11:00:00,214.5751,-220.8528
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 12:00:00,186.9464,-191.9833
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 13:00:00,211.7661,-218.3709
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 14:00:00,223.306,-231.6284
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 15:00:00,223.1684,-231.1118
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 16:00:00,240.3282,-245.168
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 17:00:00,259.5249,-265.6359
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 18:00:00,418.4991,-421.023
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 19:00:00,489.062,-490.1926
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 20:00:00,485.4854,-485.9504
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 21:00:00,482.2683,-481.483
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 22:00:00,475.0928,-475.2193
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-08 23:00:00,486.0023,-486.2294
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-09 00:00:00,479.3958,-482.3619
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-09 01:00:00,448.5573,-450.7895
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-09 02:00:00,481.1653,-482.3854
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-09 03:00:00,447.8252,-449.3394
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-09 04:00:00,429.9315,-429.5993
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-09 05:00:00,432.1841,-429.9551
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-09 06:00:00,410.7743,-405.9415
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-09 07:00:00,406.1415,-401.805
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-09 08:00:00,312.646,-306.7936
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-09 09:00:00,321.6263,-318.1362
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-09 10:00:00,320.6779,-318.6444
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-09 11:00:00,315.7701,-315.9412
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-09 12:00:00,284.6238,-287.7423
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-09 13:00:00,296.4886,-299.9206
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-09 14:00:00,246.4032,-250.2029
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-09 15:00:00,258.2148,-263.0906
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-09 16:00:00,302.1678,-307.8688
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-09 17:00:00,332.9805,-337.2393
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-09 18:00:00,383.2375,-387.221
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-09 19:00:00,473.1921,-474.7134
IMTE,LT 500KV AÇ/MR,SE AÇ,SE MR,2022-01-09 20:00:00,479.6866,-482.4626
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-07 21:00:00,711.8262,-700.7178
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-07 22:00:00,712.9926,-701.4954
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-07 23:00:00,729.1553,-717.4915
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 00:00:00,721.8237,-710.8264
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 01:00:00,709.9933,-696.8298
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 02:00:00,713.4924,-702.384
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 03:00:00,680.8337,-669.1699
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 04:00:00,671.6693,-660.1721
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 05:00:00,674.8352,-663.949
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 06:00:00,662.005,-651.9519
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 07:00:00,624.5142,-615.7385
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 08:00:00,626.347,-617.8491
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 09:00:00,635.5115,-626.958
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 10:00:00,653.3405,-643.7317
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 11:00:00,665.3375,-654.8401
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 12:00:00,648.6749,-639.1772
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 13:00:00,646.0089,-636.2891
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 14:00:00,657.5061,-646.9531
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 15:00:00,657.0062,-646.5088
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 16:00:00,660.0055,-649.7302
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 17:00:00,646.0089,-636.8445
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 18:00:00,668.67,-658.2837
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 19:00:00,724.1565,-709.8267
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 20:00:00,716.3251,-704.0503
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 21:00:00,713.3258,-701.2732
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 22:00:00,704.4946,-693.3862
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-08 23:00:00,716.9916,-705.0501
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-09 00:00:00,686.9989,-676.7236
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-09 01:00:00,684.6661,-674.3909
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-09 02:00:00,665.6708,-655.7288
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-09 03:00:00,661.8384,-651.9519
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-09 04:00:00,647.8418,-638.7329
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-09 05:00:00,623.1812,-613.739
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-09 06:00:00,636.6779,-625.9583
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-09 07:00:00,622.6813,-609.8511
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-09 08:00:00,611.8506,-600.6311
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-09 09:00:00,618.8489,-608.6291
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-09 10:00:00,608.6847,-599.8535
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-09 11:00:00,612.3505,-604.0747
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-09 12:00:00,598.6871,-590.5225
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-09 13:00:00,596.521,-588.634
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-09 14:00:00,584.3573,-576.4148
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-09 15:00:00,610.351,-602.0752
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-09 16:00:00,608.0182,-599.2981
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-09 17:00:00,628.6798,-619.7376
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-09 18:00:00,618.1824,-609.6289
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-09 19:00:00,699.1626,-688.2764
VCTE,LT 500KV TC/VC C3,SE TC,SE VC,2022-01-09 20:00:00,699.9957,-689.165
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-07 21:00:00,51.0143,-50.3683
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-07 22:00:00,53.4993,-52.401
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-07 23:00:00,53.0655,-51.7203
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 00:00:00,52.3831,-51.1549
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 01:00:00,49.4083,-48.8727
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 02:00:00,47.9303,-47.595
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 03:00:00,47.5518,-46.923
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 04:00:00,47.5036,-46.6992
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 05:00:00,46.303,-46.3899
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 06:00:00,44.5579,-44.8304
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 07:00:00,41.5205,-40.931
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 08:00:00,42.1367,-41.0422
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 09:00:00,42.2762,-41.9017
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 10:00:00,43.0958,-42.6108
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 11:00:00,45.6553,-45.3986
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 12:00:00,43.6348,-42.9192
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 13:00:00,43.7355,-43.115
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 14:00:00,45.7088,-45.1874
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 15:00:00,45.6551,-45.0228
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 16:00:00,45.8338,-45.2026
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 17:00:00,42.3849,-42.3557
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 18:00:00,43.1697,-42.9155
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 19:00:00,52.8231,-52.3022
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 20:00:00,52.3813,-51.7045
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 21:00:00,51.9393,-51.0531
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 22:00:00,52.3141,-51.5059
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-08 23:00:00,51.7809,-51.246
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-09 00:00:00,48.5564,-47.6256
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-09 01:00:00,50.7085,-50.0785
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-09 02:00:00,51.1165,-50.3336
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-09 03:00:00,51.7612,-50.0107
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-09 04:00:00,49.8198,-49.4706
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-09 05:00:00,47.2179,-46.2002
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-09 06:00:00,46.0544,-45.5562
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-09 07:00:00,42.294,-42.074
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-09 08:00:00,40.714,-39.8513
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-09 09:00:00,39.9254,-39.525
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-09 10:00:00,41.4885,-40.5886
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-09 11:00:00,40.5268,-39.5371
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-09 12:00:00,42.1407,-41.9449
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-09 13:00:00,35.3719,-34.7839
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-09 14:00:00,42.7727,-41.8082
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-09 15:00:00,43.0031,-42.8791
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-09 16:00:00,42.143,-41.8129
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-09 17:00:00,40.6983,-40.3416
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-09 18:00:00,44.0884,-43.8799
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-09 19:00:00,51.0095,-50.6182
ENTE,LT 230KV MR/ENO,SE MR,SE ENO,2022-01-09 20:00:00,52.2337,-52.0609
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-07 21:00:00,20.2817,-20.7068
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-07 22:00:00,23.0095,-23.5056
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-07 23:00:00,26.0363,-26.4946
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 00:00:00,24.8048,-25.311
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 01:00:00,26.3745,-26.8447
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 02:00:00,24.8162,-25.131
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 03:00:00,21.3442,-21.6801
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 04:00:00,23.6664,-24.0512
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 05:00:00,23.1936,-23.5441
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 06:00:00,22.661,-23.2564
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 07:00:00,20.9922,-21.4077
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 08:00:00,20.4044,-20.3239
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 09:00:00,19.7887,-20.151
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 10:00:00,18.8661,-19.2865
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 11:00:00,18.2719,-18.7298
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 12:00:00,18.7735,-19.2601
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 13:00:00,18.5356,-18.9497
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 14:00:00,20.3454,-21.0405
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 15:00:00,20.9645,-21.4049
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 16:00:00,22.1327,-22.7384
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 17:00:00,22.3685,-22.6545
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 18:00:00,22.1706,-22.3558
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 19:00:00,21.4545,-21.7618
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 20:00:00,25.1324,-25.778
